prirustkovy_pocet_nakazenych-12,prirustkovy_pocet_vylecenych-12,prirustkovy_pocet_umrti-12,first_vaccine_cumulative-12,second_vaccine_cumulative-12,aktualne_nakazenych-12,prirustkovy_pocet_nakazenych-11,prirustkovy_pocet_vylecenych-11,prirustkovy_pocet_umrti-11,first_vaccine_cumulative-11,second_vaccine_cumulative-11,aktualne_nakazenych-11,prirustkovy_pocet_nakazenych-10,prirustkovy_pocet_vylecenych-10,prirustkovy_pocet_umrti-10,first_vaccine_cumulative-10,second_vaccine_cumulative-10,aktualne_nakazenych-10,prirustkovy_pocet_nakazenych-9,prirustkovy_pocet_vylecenych-9,prirustkovy_pocet_umrti-9,first_vaccine_cumulative-9,second_vaccine_cumulative-9,aktualne_nakazenych-9,prirustkovy_pocet_nakazenych-8,prirustkovy_pocet_vylecenych-8,prirustkovy_pocet_umrti-8,first_vaccine_cumulative-8,second_vaccine_cumulative-8,aktualne_nakazenych-8,prirustkovy_pocet_nakazenych-7,prirustkovy_pocet_vylecenych-7,prirustkovy_pocet_umrti-7,first_vaccine_cumulative-7,second_vaccine_cumulative-7,aktualne_nakazenych-7,prirustkovy_pocet_nakazenych-6,prirustkovy_pocet_vylecenych-6,prirustkovy_pocet_umrti-6,first_vaccine_cumulative-6,second_vaccine_cumulative-6,aktualne_nakazenych-6,prirustkovy_pocet_nakazenych-5,prirustkovy_pocet_vylecenych-5,prirustkovy_pocet_umrti-5,first_vaccine_cumulative-5,second_vaccine_cumulative-5,aktualne_nakazenych-5,prirustkovy_pocet_nakazenych-4,prirustkovy_pocet_vylecenych-4,prirustkovy_pocet_umrti-4,first_vaccine_cumulative-4,second_vaccine_cumulative-4,aktualne_nakazenych-4,prirustkovy_pocet_nakazenych-3,prirustkovy_pocet_vylecenych-3,prirustkovy_pocet_umrti-3,first_vaccine_cumulative-3,second_vaccine_cumulative-3,aktualne_nakazenych-3,prirustkovy_pocet_nakazenych-2,prirustkovy_pocet_vylecenych-2,prirustkovy_pocet_umrti-2,first_vaccine_cumulative-2,second_vaccine_cumulative-2,aktualne_nakazenych-2,prirustkovy_pocet_nakazenych-1,prirustkovy_pocet_vylecenych-1,prirustkovy_pocet_umrti-1,first_vaccine_cumulative-1,second_vaccine_cumulative-1,aktualne_nakazenych-1
110,91,0,5185935,3485587,1308,281,123,1,5211712,3563512,1465,250,103,0,5238304,3632450,1612,285,107,0,5266212,3700230,1790,157,63,0,5275552,3728795,1884,148,81,2,5284071,3751620,1949,244,172,0,5311589,3819333,2021,322,152,0,5337756,3887292,2191,262,181,0,5363555,3957209,2272,227,150,0,5392720,4020802,2349,243,163,2,5420623,4090967,2427,197,84,0,5429385,4121863,2540
281,123,1,5211712,3563512,1465,250,103,0,5238304,3632450,1612,285,107,0,5266212,3700230,1790,157,63,0,5275552,3728795,1884,148,81,2,5284071,3751620,1949,244,172,0,5311589,3819333,2021,322,152,0,5337756,3887292,2191,262,181,0,5363555,3957209,2272,227,150,0,5392720,4020802,2349,243,163,2,5420623,4090967,2427,197,84,0,5429385,4121863,2540,116,90,1,5437821,4147284,2565
250,103,0,5238304,3632450,1612,285,107,0,5266212,3700230,1790,157,63,0,5275552,3728795,1884,148,81,2,5284071,3751620,1949,244,172,0,5311589,3819333,2021,322,152,0,5337756,3887292,2191,262,181,0,5363555,3957209,2272,227,150,0,5392720,4020802,2349,243,163,2,5420623,4090967,2427,197,84,0,5429385,4121863,2540,116,90,1,5437821,4147284,2565,219,143,2,5461161,4212776,2639
285,107,0,5266212,3700230,1790,157,63,0,5275552,3728795,1884,148,81,2,5284071,3751620,1949,244,172,0,5311589,3819333,2021,322,152,0,5337756,3887292,2191,262,181,0,5363555,3957209,2272,227,150,0,5392720,4020802,2349,243,163,2,5420623,4090967,2427,197,84,0,5429385,4121863,2540,116,90,1,5437821,4147284,2565,219,143,2,5461161,4212776,2639,300,128,0,5482537,4277836,2811
157,63,0,5275552,3728795,1884,148,81,2,5284071,3751620,1949,244,172,0,5311589,3819333,2021,322,152,0,5337756,3887292,2191,262,181,0,5363555,3957209,2272,227,150,0,5392720,4020802,2349,243,163,2,5420623,4090967,2427,197,84,0,5429385,4121863,2540,116,90,1,5437821,4147284,2565,219,143,2,5461161,4212776,2639,300,128,0,5482537,4277836,2811,233,305,1,5505980,4338389,2738
148,81,2,5284071,3751620,1949,244,172,0,5311589,3819333,2021,322,152,0,5337756,3887292,2191,262,181,0,5363555,3957209,2272,227,150,0,5392720,4020802,2349,243,163,2,5420623,4090967,2427,197,84,0,5429385,4121863,2540,116,90,1,5437821,4147284,2565,219,143,2,5461161,4212776,2639,300,128,0,5482537,4277836,2811,233,305,1,5505980,4338389,2738,200,266,0,5528332,4393902,2672
244,172,0,5311589,3819333,2021,322,152,0,5337756,3887292,2191,262,181,0,5363555,3957209,2272,227,150,0,5392720,4020802,2349,243,163,2,5420623,4090967,2427,197,84,0,5429385,4121863,2540,116,90,1,5437821,4147284,2565,219,143,2,5461161,4212776,2639,300,128,0,5482537,4277836,2811,233,305,1,5505980,4338389,2738,200,266,0,5528332,4393902,2672,189,259,0,5551517,4445476,2602
322,152,0,5337756,3887292,2191,262,181,0,5363555,3957209,2272,227,150,0,5392720,4020802,2349,243,163,2,5420623,4090967,2427,197,84,0,5429385,4121863,2540,116,90,1,5437821,4147284,2565,219,143,2,5461161,4212776,2639,300,128,0,5482537,4277836,2811,233,305,1,5505980,4338389,2738,200,266,0,5528332,4393902,2672,189,259,0,5551517,4445476,2602,126,132,0,5558822,4471912,2596
262,181,0,5363555,3957209,2272,227,150,0,5392720,4020802,2349,243,163,2,5420623,4090967,2427,197,84,0,5429385,4121863,2540,116,90,1,5437821,4147284,2565,219,143,2,5461161,4212776,2639,300,128,0,5482537,4277836,2811,233,305,1,5505980,4338389,2738,200,266,0,5528332,4393902,2672,189,259,0,5551517,4445476,2602,126,132,0,5558822,4471912,2596,81,131,0,5565430,4492855,2546
227,150,0,5392720,4020802,2349,243,163,2,5420623,4090967,2427,197,84,0,5429385,4121863,2540,116,90,1,5437821,4147284,2565,219,143,2,5461161,4212776,2639,300,128,0,5482537,4277836,2811,233,305,1,5505980,4338389,2738,200,266,0,5528332,4393902,2672,189,259,0,5551517,4445476,2602,126,132,0,5558822,4471912,2596,81,131,0,5565430,4492855,2546,198,293,0,5588958,4538809,2451
243,163,2,5420623,4090967,2427,197,84,0,5429385,4121863,2540,116,90,1,5437821,4147284,2565,219,143,2,5461161,4212776,2639,300,128,0,5482537,4277836,2811,233,305,1,5505980,4338389,2738,200,266,0,5528332,4393902,2672,189,259,0,5551517,4445476,2602,126,132,0,5558822,4471912,2596,81,131,0,5565430,4492855,2546,198,293,0,5588958,4538809,2451,256,309,0,5611679,4582071,2398
197,84,0,5429385,4121863,2540,116,90,1,5437821,4147284,2565,219,143,2,5461161,4212776,2639,300,128,0,5482537,4277836,2811,233,305,1,5505980,4338389,2738,200,266,0,5528332,4393902,2672,189,259,0,5551517,4445476,2602,126,132,0,5558822,4471912,2596,81,131,0,5565430,4492855,2546,198,293,0,5588958,4538809,2451,256,309,0,5611679,4582071,2398,193,230,0,5632916,4624225,2361
116,90,1,5437821,4147284,2565,219,143,2,5461161,4212776,2639,300,128,0,5482537,4277836,2811,233,305,1,5505980,4338389,2738,200,266,0,5528332,4393902,2672,189,259,0,5551517,4445476,2602,126,132,0,5558822,4471912,2596,81,131,0,5565430,4492855,2546,198,293,0,5588958,4538809,2451,256,309,0,5611679,4582071,2398,193,230,0,5632916,4624225,2361,206,244,0,5654222,4662791,2323
219,143,2,5461161,4212776,2639,300,128,0,5482537,4277836,2811,233,305,1,5505980,4338389,2738,200,266,0,5528332,4393902,2672,189,259,0,5551517,4445476,2602,126,132,0,5558822,4471912,2596,81,131,0,5565430,4492855,2546,198,293,0,5588958,4538809,2451,256,309,0,5611679,4582071,2398,193,230,0,5632916,4624225,2361,206,244,0,5654222,4662791,2323,138,231,0,5677483,4701954,2230
300,128,0,5482537,4277836,2811,233,305,1,5505980,4338389,2738,200,266,0,5528332,4393902,2672,189,259,0,5551517,4445476,2602,126,132,0,5558822,4471912,2596,81,131,0,5565430,4492855,2546,198,293,0,5588958,4538809,2451,256,309,0,5611679,4582071,2398,193,230,0,5632916,4624225,2361,206,244,0,5654222,4662791,2323,138,231,0,5677483,4701954,2230,116,137,2,5686397,4719894,2207
233,305,1,5505980,4338389,2738,200,266,0,5528332,4393902,2672,189,259,0,5551517,4445476,2602,126,132,0,5558822,4471912,2596,81,131,0,5565430,4492855,2546,198,293,0,5588958,4538809,2451,256,309,0,5611679,4582071,2398,193,230,0,5632916,4624225,2361,206,244,0,5654222,4662791,2323,138,231,0,5677483,4701954,2230,116,137,2,5686397,4719894,2207,77,109,2,5693110,4734707,2173
200,266,0,5528332,4393902,2672,189,259,0,5551517,4445476,2602,126,132,0,5558822,4471912,2596,81,131,0,5565430,4492855,2546,198,293,0,5588958,4538809,2451,256,309,0,5611679,4582071,2398,193,230,0,5632916,4624225,2361,206,244,0,5654222,4662791,2323,138,231,0,5677483,4701954,2230,116,137,2,5686397,4719894,2207,77,109,2,5693110,4734707,2173,152,295,1,5711725,4769757,2029
189,259,0,5551517,4445476,2602,126,132,0,5558822,4471912,2596,81,131,0,5565430,4492855,2546,198,293,0,5588958,4538809,2451,256,309,0,5611679,4582071,2398,193,230,0,5632916,4624225,2361,206,244,0,5654222,4662791,2323,138,231,0,5677483,4701954,2230,116,137,2,5686397,4719894,2207,77,109,2,5693110,4734707,2173,152,295,1,5711725,4769757,2029,238,266,0,5729346,4804579,2001
126,132,0,5558822,4471912,2596,81,131,0,5565430,4492855,2546,198,293,0,5588958,4538809,2451,256,309,0,5611679,4582071,2398,193,230,0,5632916,4624225,2361,206,244,0,5654222,4662791,2323,138,231,0,5677483,4701954,2230,116,137,2,5686397,4719894,2207,77,109,2,5693110,4734707,2173,152,295,1,5711725,4769757,2029,238,266,0,5729346,4804579,2001,208,212,0,5745425,4838275,1997
81,131,0,5565430,4492855,2546,198,293,0,5588958,4538809,2451,256,309,0,5611679,4582071,2398,193,230,0,5632916,4624225,2361,206,244,0,5654222,4662791,2323,138,231,0,5677483,4701954,2230,116,137,2,5686397,4719894,2207,77,109,2,5693110,4734707,2173,152,295,1,5711725,4769757,2029,238,266,0,5729346,4804579,2001,208,212,0,5745425,4838275,1997,164,196,1,5761444,4875642,1964
198,293,0,5588958,4538809,2451,256,309,0,5611679,4582071,2398,193,230,0,5632916,4624225,2361,206,244,0,5654222,4662791,2323,138,231,0,5677483,4701954,2230,116,137,2,5686397,4719894,2207,77,109,2,5693110,4734707,2173,152,295,1,5711725,4769757,2029,238,266,0,5729346,4804579,2001,208,212,0,5745425,4838275,1997,164,196,1,5761444,4875642,1964,175,178,2,5778222,4915777,1959
256,309,0,5611679,4582071,2398,193,230,0,5632916,4624225,2361,206,244,0,5654222,4662791,2323,138,231,0,5677483,4701954,2230,116,137,2,5686397,4719894,2207,77,109,2,5693110,4734707,2173,152,295,1,5711725,4769757,2029,238,266,0,5729346,4804579,2001,208,212,0,5745425,4838275,1997,164,196,1,5761444,4875642,1964,175,178,2,5778222,4915777,1959,154,96,0,5783807,4932499,2017
193,230,0,5632916,4624225,2361,206,244,0,5654222,4662791,2323,138,231,0,5677483,4701954,2230,116,137,2,5686397,4719894,2207,77,109,2,5693110,4734707,2173,152,295,1,5711725,4769757,2029,238,266,0,5729346,4804579,2001,208,212,0,5745425,4838275,1997,164,196,1,5761444,4875642,1964,175,178,2,5778222,4915777,1959,154,96,0,5783807,4932499,2017,107,103,0,5788157,4947143,2021
206,244,0,5654222,4662791,2323,138,231,0,5677483,4701954,2230,116,137,2,5686397,4719894,2207,77,109,2,5693110,4734707,2173,152,295,1,5711725,4769757,2029,238,266,0,5729346,4804579,2001,208,212,0,5745425,4838275,1997,164,196,1,5761444,4875642,1964,175,178,2,5778222,4915777,1959,154,96,0,5783807,4932499,2017,107,103,0,5788157,4947143,2021,172,255,1,5800794,4989924,1937
138,231,0,5677483,4701954,2230,116,137,2,5686397,4719894,2207,77,109,2,5693110,4734707,2173,152,295,1,5711725,4769757,2029,238,266,0,5729346,4804579,2001,208,212,0,5745425,4838275,1997,164,196,1,5761444,4875642,1964,175,178,2,5778222,4915777,1959,154,96,0,5783807,4932499,2017,107,103,0,5788157,4947143,2021,172,255,1,5800794,4989924,1937,260,192,0,5812621,5027244,2005
116,137,2,5686397,4719894,2207,77,109,2,5693110,4734707,2173,152,295,1,5711725,4769757,2029,238,266,0,5729346,4804579,2001,208,212,0,5745425,4838275,1997,164,196,1,5761444,4875642,1964,175,178,2,5778222,4915777,1959,154,96,0,5783807,4932499,2017,107,103,0,5788157,4947143,2021,172,255,1,5800794,4989924,1937,260,192,0,5812621,5027244,2005,219,202,1,5823973,5068100,2021
77,109,2,5693110,4734707,2173,152,295,1,5711725,4769757,2029,238,266,0,5729346,4804579,2001,208,212,0,5745425,4838275,1997,164,196,1,5761444,4875642,1964,175,178,2,5778222,4915777,1959,154,96,0,5783807,4932499,2017,107,103,0,5788157,4947143,2021,172,255,1,5800794,4989924,1937,260,192,0,5812621,5027244,2005,219,202,1,5823973,5068100,2021,190,175,0,5835388,5102688,2036
152,295,1,5711725,4769757,2029,238,266,0,5729346,4804579,2001,208,212,0,5745425,4838275,1997,164,196,1,5761444,4875642,1964,175,178,2,5778222,4915777,1959,154,96,0,5783807,4932499,2017,107,103,0,5788157,4947143,2021,172,255,1,5800794,4989924,1937,260,192,0,5812621,5027244,2005,219,202,1,5823973,5068100,2021,190,175,0,5835388,5102688,2036,219,131,0,5846100,5140777,2124
238,266,0,5729346,4804579,2001,208,212,0,5745425,4838275,1997,164,196,1,5761444,4875642,1964,175,178,2,5778222,4915777,1959,154,96,0,5783807,4932499,2017,107,103,0,5788157,4947143,2021,172,255,1,5800794,4989924,1937,260,192,0,5812621,5027244,2005,219,202,1,5823973,5068100,2021,190,175,0,5835388,5102688,2036,219,131,0,5846100,5140777,2124,142,89,0,5849435,5150397,2177
208,212,0,5745425,4838275,1997,164,196,1,5761444,4875642,1964,175,178,2,5778222,4915777,1959,154,96,0,5783807,4932499,2017,107,103,0,5788157,4947143,2021,172,255,1,5800794,4989924,1937,260,192,0,5812621,5027244,2005,219,202,1,5823973,5068100,2021,190,175,0,5835388,5102688,2036,219,131,0,5846100,5140777,2124,142,89,0,5849435,5150397,2177,77,87,3,5852014,5160128,2164
164,196,1,5761444,4875642,1964,175,178,2,5778222,4915777,1959,154,96,0,5783807,4932499,2017,107,103,0,5788157,4947143,2021,172,255,1,5800794,4989924,1937,260,192,0,5812621,5027244,2005,219,202,1,5823973,5068100,2021,190,175,0,5835388,5102688,2036,219,131,0,5846100,5140777,2124,142,89,0,5849435,5150397,2177,77,87,3,5852014,5160128,2164,215,227,3,5861793,5192261,2149
175,178,2,5778222,4915777,1959,154,96,0,5783807,4932499,2017,107,103,0,5788157,4947143,2021,172,255,1,5800794,4989924,1937,260,192,0,5812621,5027244,2005,219,202,1,5823973,5068100,2021,190,175,0,5835388,5102688,2036,219,131,0,5846100,5140777,2124,142,89,0,5849435,5150397,2177,77,87,3,5852014,5160128,2164,215,227,3,5861793,5192261,2149,300,201,1,5871382,5217351,2247
154,96,0,5783807,4932499,2017,107,103,0,5788157,4947143,2021,172,255,1,5800794,4989924,1937,260,192,0,5812621,5027244,2005,219,202,1,5823973,5068100,2021,190,175,0,5835388,5102688,2036,219,131,0,5846100,5140777,2124,142,89,0,5849435,5150397,2177,77,87,3,5852014,5160128,2164,215,227,3,5861793,5192261,2149,300,201,1,5871382,5217351,2247,208,208,2,5880745,5254060,2245
107,103,0,5788157,4947143,2021,172,255,1,5800794,4989924,1937,260,192,0,5812621,5027244,2005,219,202,1,5823973,5068100,2021,190,175,0,5835388,5102688,2036,219,131,0,5846100,5140777,2124,142,89,0,5849435,5150397,2177,77,87,3,5852014,5160128,2164,215,227,3,5861793,5192261,2149,300,201,1,5871382,5217351,2247,208,208,2,5880745,5254060,2245,166,185,2,5890406,5289913,2224
172,255,1,5800794,4989924,1937,260,192,0,5812621,5027244,2005,219,202,1,5823973,5068100,2021,190,175,0,5835388,5102688,2036,219,131,0,5846100,5140777,2124,142,89,0,5849435,5150397,2177,77,87,3,5852014,5160128,2164,215,227,3,5861793,5192261,2149,300,201,1,5871382,5217351,2247,208,208,2,5880745,5254060,2245,166,185,2,5890406,5289913,2224,171,170,1,5901782,5327446,2224
260,192,0,5812621,5027244,2005,219,202,1,5823973,5068100,2021,190,175,0,5835388,5102688,2036,219,131,0,5846100,5140777,2124,142,89,0,5849435,5150397,2177,77,87,3,5852014,5160128,2164,215,227,3,5861793,5192261,2149,300,201,1,5871382,5217351,2247,208,208,2,5880745,5254060,2245,166,185,2,5890406,5289913,2224,171,170,1,5901782,5327446,2224,134,85,0,5904495,5339273,2273
219,202,1,5823973,5068100,2021,190,175,0,5835388,5102688,2036,219,131,0,5846100,5140777,2124,142,89,0,5849435,5150397,2177,77,87,3,5852014,5160128,2164,215,227,3,5861793,5192261,2149,300,201,1,5871382,5217351,2247,208,208,2,5880745,5254060,2245,166,185,2,5890406,5289913,2224,171,170,1,5901782,5327446,2224,134,85,0,5904495,5339273,2273,107,105,0,5906834,5350432,2275
190,175,0,5835388,5102688,2036,219,131,0,5846100,5140777,2124,142,89,0,5849435,5150397,2177,77,87,3,5852014,5160128,2164,215,227,3,5861793,5192261,2149,300,201,1,5871382,5217351,2247,208,208,2,5880745,5254060,2245,166,185,2,5890406,5289913,2224,171,170,1,5901782,5327446,2224,134,85,0,5904495,5339273,2273,107,105,0,5906834,5350432,2275,212,286,1,5917362,5387148,2200
219,131,0,5846100,5140777,2124,142,89,0,5849435,5150397,2177,77,87,3,5852014,5160128,2164,215,227,3,5861793,5192261,2149,300,201,1,5871382,5217351,2247,208,208,2,5880745,5254060,2245,166,185,2,5890406,5289913,2224,171,170,1,5901782,5327446,2224,134,85,0,5904495,5339273,2273,107,105,0,5906834,5350432,2275,212,286,1,5917362,5387148,2200,249,205,1,5927224,5418116,2243
142,89,0,5849435,5150397,2177,77,87,3,5852014,5160128,2164,215,227,3,5861793,5192261,2149,300,201,1,5871382,5217351,2247,208,208,2,5880745,5254060,2245,166,185,2,5890406,5289913,2224,171,170,1,5901782,5327446,2224,134,85,0,5904495,5339273,2273,107,105,0,5906834,5350432,2275,212,286,1,5917362,5387148,2200,249,205,1,5927224,5418116,2243,246,223,2,5936084,5444283,2264
77,87,3,5852014,5160128,2164,215,227,3,5861793,5192261,2149,300,201,1,5871382,5217351,2247,208,208,2,5880745,5254060,2245,166,185,2,5890406,5289913,2224,171,170,1,5901782,5327446,2224,134,85,0,5904495,5339273,2273,107,105,0,5906834,5350432,2275,212,286,1,5917362,5387148,2200,249,205,1,5927224,5418116,2243,246,223,2,5936084,5444283,2264,213,188,0,5944526,5468584,2289
215,227,3,5861793,5192261,2149,300,201,1,5871382,5217351,2247,208,208,2,5880745,5254060,2245,166,185,2,5890406,5289913,2224,171,170,1,5901782,5327446,2224,134,85,0,5904495,5339273,2273,107,105,0,5906834,5350432,2275,212,286,1,5917362,5387148,2200,249,205,1,5927224,5418116,2243,246,223,2,5936084,5444283,2264,213,188,0,5944526,5468584,2289,182,193,1,5954836,5492295,2277
300,201,1,5871382,5217351,2247,208,208,2,5880745,5254060,2245,166,185,2,5890406,5289913,2224,171,170,1,5901782,5327446,2224,134,85,0,5904495,5339273,2273,107,105,0,5906834,5350432,2275,212,286,1,5917362,5387148,2200,249,205,1,5927224,5418116,2243,246,223,2,5936084,5444283,2264,213,188,0,5944526,5468584,2289,182,193,1,5954836,5492295,2277,133,90,2,5957556,5498604,2318
208,208,2,5880745,5254060,2245,166,185,2,5890406,5289913,2224,171,170,1,5901782,5327446,2224,134,85,0,5904495,5339273,2273,107,105,0,5906834,5350432,2275,212,286,1,5917362,5387148,2200,249,205,1,5927224,5418116,2243,246,223,2,5936084,5444283,2264,213,188,0,5944526,5468584,2289,182,193,1,5954836,5492295,2277,133,90,2,5957556,5498604,2318,81,118,1,5959958,5504490,2280
166,185,2,5890406,5289913,2224,171,170,1,5901782,5327446,2224,134,85,0,5904495,5339273,2273,107,105,0,5906834,5350432,2275,212,286,1,5917362,5387148,2200,249,205,1,5927224,5418116,2243,246,223,2,5936084,5444283,2264,213,188,0,5944526,5468584,2289,182,193,1,5954836,5492295,2277,133,90,2,5957556,5498604,2318,81,118,1,5959958,5504490,2280,241,295,0,5968475,5524648,2226
171,170,1,5901782,5327446,2224,134,85,0,5904495,5339273,2273,107,105,0,5906834,5350432,2275,212,286,1,5917362,5387148,2200,249,205,1,5927224,5418116,2243,246,223,2,5936084,5444283,2264,213,188,0,5944526,5468584,2289,182,193,1,5954836,5492295,2277,133,90,2,5957556,5498604,2318,81,118,1,5959958,5504490,2280,241,295,0,5968475,5524648,2226,291,225,0,5976136,5540939,2292
134,85,0,5904495,5339273,2273,107,105,0,5906834,5350432,2275,212,286,1,5917362,5387148,2200,249,205,1,5927224,5418116,2243,246,223,2,5936084,5444283,2264,213,188,0,5944526,5468584,2289,182,193,1,5954836,5492295,2277,133,90,2,5957556,5498604,2318,81,118,1,5959958,5504490,2280,241,295,0,5968475,5524648,2226,291,225,0,5976136,5540939,2292,262,201,0,5982018,5553585,2353
107,105,0,5906834,5350432,2275,212,286,1,5917362,5387148,2200,249,205,1,5927224,5418116,2243,246,223,2,5936084,5444283,2264,213,188,0,5944526,5468584,2289,182,193,1,5954836,5492295,2277,133,90,2,5957556,5498604,2318,81,118,1,5959958,5504490,2280,241,295,0,5968475,5524648,2226,291,225,0,5976136,5540939,2292,262,201,0,5982018,5553585,2353,306,165,2,5988844,5566095,2492
212,286,1,5917362,5387148,2200,249,205,1,5927224,5418116,2243,246,223,2,5936084,5444283,2264,213,188,0,5944526,5468584,2289,182,193,1,5954836,5492295,2277,133,90,2,5957556,5498604,2318,81,118,1,5959958,5504490,2280,241,295,0,5968475,5524648,2226,291,225,0,5976136,5540939,2292,262,201,0,5982018,5553585,2353,306,165,2,5988844,5566095,2492,308,193,0,5998393,5579812,2607
249,205,1,5927224,5418116,2243,246,223,2,5936084,5444283,2264,213,188,0,5944526,5468584,2289,182,193,1,5954836,5492295,2277,133,90,2,5957556,5498604,2318,81,118,1,5959958,5504490,2280,241,295,0,5968475,5524648,2226,291,225,0,5976136,5540939,2292,262,201,0,5982018,5553585,2353,306,165,2,5988844,5566095,2492,308,193,0,5998393,5579812,2607,207,112,0,6000455,5582734,2702
246,223,2,5936084,5444283,2264,213,188,0,5944526,5468584,2289,182,193,1,5954836,5492295,2277,133,90,2,5957556,5498604,2318,81,118,1,5959958,5504490,2280,241,295,0,5968475,5524648,2226,291,225,0,5976136,5540939,2292,262,201,0,5982018,5553585,2353,306,165,2,5988844,5566095,2492,308,193,0,5998393,5579812,2607,207,112,0,6000455,5582734,2702,140,101,0,6002487,5585045,2741
213,188,0,5944526,5468584,2289,182,193,1,5954836,5492295,2277,133,90,2,5957556,5498604,2318,81,118,1,5959958,5504490,2280,241,295,0,5968475,5524648,2226,291,225,0,5976136,5540939,2292,262,201,0,5982018,5553585,2353,306,165,2,5988844,5566095,2492,308,193,0,5998393,5579812,2607,207,112,0,6000455,5582734,2702,140,101,0,6002487,5585045,2741,393,266,1,6008713,5596137,2867
182,193,1,5954836,5492295,2277,133,90,2,5957556,5498604,2318,81,118,1,5959958,5504490,2280,241,295,0,5968475,5524648,2226,291,225,0,5976136,5540939,2292,262,201,0,5982018,5553585,2353,306,165,2,5988844,5566095,2492,308,193,0,5998393,5579812,2607,207,112,0,6000455,5582734,2702,140,101,0,6002487,5585045,2741,393,266,1,6008713,5596137,2867,583,233,2,6013088,5605724,3215
133,90,2,5957556,5498604,2318,81,118,1,5959958,5504490,2280,241,295,0,5968475,5524648,2226,291,225,0,5976136,5540939,2292,262,201,0,5982018,5553585,2353,306,165,2,5988844,5566095,2492,308,193,0,5998393,5579812,2607,207,112,0,6000455,5582734,2702,140,101,0,6002487,5585045,2741,393,266,1,6008713,5596137,2867,583,233,2,6013088,5605724,3215,382,225,1,6018745,5614297,3371
81,118,1,5959958,5504490,2280,241,295,0,5968475,5524648,2226,291,225,0,5976136,5540939,2292,262,201,0,5982018,5553585,2353,306,165,2,5988844,5566095,2492,308,193,0,5998393,5579812,2607,207,112,0,6000455,5582734,2702,140,101,0,6002487,5585045,2741,393,266,1,6008713,5596137,2867,583,233,2,6013088,5605724,3215,382,225,1,6018745,5614297,3371,420,172,0,6025419,5622773,3619
241,295,0,5968475,5524648,2226,291,225,0,5976136,5540939,2292,262,201,0,5982018,5553585,2353,306,165,2,5988844,5566095,2492,308,193,0,5998393,5579812,2607,207,112,0,6000455,5582734,2702,140,101,0,6002487,5585045,2741,393,266,1,6008713,5596137,2867,583,233,2,6013088,5605724,3215,382,225,1,6018745,5614297,3371,420,172,0,6025419,5622773,3619,444,205,0,6033097,5633390,3858
291,225,0,5976136,5540939,2292,262,201,0,5982018,5553585,2353,306,165,2,5988844,5566095,2492,308,193,0,5998393,5579812,2607,207,112,0,6000455,5582734,2702,140,101,0,6002487,5585045,2741,393,266,1,6008713,5596137,2867,583,233,2,6013088,5605724,3215,382,225,1,6018745,5614297,3371,420,172,0,6025419,5622773,3619,444,205,0,6033097,5633390,3858,250,93,0,6034958,5635243,4015
262,201,0,5982018,5553585,2353,306,165,2,5988844,5566095,2492,308,193,0,5998393,5579812,2607,207,112,0,6000455,5582734,2702,140,101,0,6002487,5585045,2741,393,266,1,6008713,5596137,2867,583,233,2,6013088,5605724,3215,382,225,1,6018745,5614297,3371,420,172,0,6025419,5622773,3619,444,205,0,6033097,5633390,3858,250,93,0,6034958,5635243,4015,136,143,2,6036072,5636419,4006
306,165,2,5988844,5566095,2492,308,193,0,5998393,5579812,2607,207,112,0,6000455,5582734,2702,140,101,0,6002487,5585045,2741,393,266,1,6008713,5596137,2867,583,233,2,6013088,5605724,3215,382,225,1,6018745,5614297,3371,420,172,0,6025419,5622773,3619,444,205,0,6033097,5633390,3858,250,93,0,6034958,5635243,4015,136,143,2,6036072,5636419,4006,493,283,0,6041496,5645223,4216
308,193,0,5998393,5579812,2607,207,112,0,6000455,5582734,2702,140,101,0,6002487,5585045,2741,393,266,1,6008713,5596137,2867,583,233,2,6013088,5605724,3215,382,225,1,6018745,5614297,3371,420,172,0,6025419,5622773,3619,444,205,0,6033097,5633390,3858,250,93,0,6034958,5635243,4015,136,143,2,6036072,5636419,4006,493,283,0,6041496,5645223,4216,557,254,3,6046876,5652795,4516
207,112,0,6000455,5582734,2702,140,101,0,6002487,5585045,2741,393,266,1,6008713,5596137,2867,583,233,2,6013088,5605724,3215,382,225,1,6018745,5614297,3371,420,172,0,6025419,5622773,3619,444,205,0,6033097,5633390,3858,250,93,0,6034958,5635243,4015,136,143,2,6036072,5636419,4006,493,283,0,6041496,5645223,4216,557,254,3,6046876,5652795,4516,523,327,3,6052062,5659989,4709
140,101,0,6002487,5585045,2741,393,266,1,6008713,5596137,2867,583,233,2,6013088,5605724,3215,382,225,1,6018745,5614297,3371,420,172,0,6025419,5622773,3619,444,205,0,6033097,5633390,3858,250,93,0,6034958,5635243,4015,136,143,2,6036072,5636419,4006,493,283,0,6041496,5645223,4216,557,254,3,6046876,5652795,4516,523,327,3,6052062,5659989,4709,562,263,0,6057405,5666691,5008
